time,time_ms,latitude,longitude,elevation,airspeed,pressure_diff,temp,satellites
09:13:15,17512,34.07157516,-118.45210266,205.40,0.00,-0.42,19.55,5
09:13:15,17713,34.07157516,-118.45210266,205.40,0.00,-0.42,19.55,5
09:13:16,17914,34.07155991,-118.45211029,205.40,0.00,-1.47,20.02,5
09:13:16,18123,34.07155991,-118.45211029,203.50,0.41,0.11,20.02,5
09:13:16,18324,34.07155991,-118.45211029,203.50,0.00,-0.42,19.55,5
09:13:16,18526,34.07155991,-118.45211029,203.50,1.37,1.16,19.55,5
09:13:16,18727,34.07155991,-118.45211029,203.50,0.00,-0.42,19.55,5
09:13:17,18928,34.07154846,-118.45211029,201.30,0.00,-0.42,20.02,5
09:13:17,19134,34.07154846,-118.45211029,201.30,1.37,1.16,20.02,5
09:13:17,19338,34.07154846,-118.45211029,201.30,1.37,1.16,20.02,5
09:13:17,19541,34.07154846,-118.45211029,201.30,0.00,-0.42,20.02,5
09:13:17,19745,34.07154846,-118.45211029,201.30,0.00,-0.42,20.02,5
09:13:18,19952,34.07153702,-118.45212555,199.40,0.00,-0.42,20.02,5
09:13:18,20160,34.07153702,-118.45212555,199.40,0.41,0.11,20.49,5
09:13:18,20361,34.07153702,-118.45212555,199.40,0.00,-0.42,19.55,5
09:13:18,20562,34.07153702,-118.45212555,199.40,0.41,0.11,20.02,5
09:13:18,20767,34.07153702,-118.45212555,199.40,0.00,-0.42,20.02,5
09:13:19,20975,34.07151794,-118.45212555,197.50,0.41,0.11,20.02,5
09:13:19,21177,34.07151794,-118.45212555,197.50,0.00,-0.42,20.02,5
09:13:19,21380,34.07151794,-118.45212555,197.50,0.00,-0.42,19.55,5
09:13:19,21581,34.07151794,-118.45212555,197.50,0.00,-0.42,19.55,5
09:13:19,21782,34.07151794,-118.45212555,197.50,0.00,-0.42,20.02,5
09:13:20,21983,34.07149887,-118.45214844,194.20,0.41,0.11,20.02,5
09:13:20,22194,34.07149887,-118.45214844,194.20,0.00,-0.42,20.02,5
09:13:20,22398,34.07149887,-118.45214844,194.20,0.41,0.11,20.02,5
09:13:20,22601,34.07149887,-118.45214844,194.20,0.41,0.11,20.02,5
09:13:20,22803,34.07149887,-118.45214844,194.20,1.37,1.16,20.02,5
09:13:21,23006,34.07147598,-118.45217133,190.20,0.41,0.11,20.02,5
09:13:21,23213,34.07147598,-118.45217133,190.20,0.00,-0.42,20.02,5
09:13:21,23415,34.07147598,-118.45217133,190.20,0.00,-0.42,20.02,5
09:13:21,23619,34.07147598,-118.45217133,190.20,0.41,0.11,20.49,5
09:13:22,23820,34.07145309,-118.45219421,190.20,0.41,0.11,20.02,5
09:13:22,24022,34.07145309,-118.45219421,186.50,0.00,-0.42,20.49,5
09:13:22,24224,34.07145309,-118.45219421,186.50,0.00,-0.42,20.02,5
09:13:22,24425,34.07145309,-118.45219421,186.50,0.00,-0.42,20.02,5
09:13:22,24625,34.07145309,-118.45219421,186.50,0.41,0.11,20.02,5
09:13:23,24831,34.07143021,-118.45220947,186.50,0.41,0.11,20.02,5
09:13:23,25038,34.07143021,-118.45220947,183.10,0.00,-0.42,20.02,5
09:13:23,25242,34.07143021,-118.45220947,183.10,0.41,0.11,20.02,5
09:13:23,25442,34.07143021,-118.45220947,183.10,0.00,-0.42,20.02,5
09:13:23,25642,34.07143021,-118.45220947,183.10,0.00,-0.42,20.02,5
09:13:24,25844,34.07141495,-118.45222473,183.10,0.41,0.11,20.02,5
09:13:24,26050,34.07141495,-118.45222473,180.40,1.37,1.16,20.02,5
09:13:24,26254,34.07141495,-118.45222473,180.40,0.41,0.11,20.02,5
09:13:24,26457,34.07141495,-118.45222473,180.40,0.41,0.11,20.02,5
09:13:24,26658,34.07141495,-118.45222473,180.40,1.37,1.16,20.49,5
09:13:25,26858,34.07140350,-118.45223999,180.40,1.37,1.16,20.02,5
09:13:25,27059,34.07140350,-118.45223999,178.40,0.00,-0.42,20.02,5
09:13:25,27265,34.07140350,-118.45223999,178.40,0.41,0.11,20.49,5
09:13:25,27469,34.07140350,-118.45223999,178.40,0.41,0.11,20.49,5
09:13:25,27671,34.07140350,-118.45223999,178.40,0.41,0.11,20.49,5
09:13:26,27879,34.07138824,-118.45223999,178.40,0.00,-0.42,20.49,5
09:13:26,28082,34.07138824,-118.45223999,177.30,1.37,1.16,20.49,5
09:13:26,28285,34.07138824,-118.45223999,177.30,0.41,0.11,20.02,5
09:13:26,28486,34.07138824,-118.45223999,177.30,1.37,1.16,20.49,5
09:13:26,28686,34.07138824,-118.45223999,177.30,0.41,0.11,20.02,5
09:13:27,28887,34.07138062,-118.45226288,177.30,0.41,0.11,20.02,5
09:13:27,29094,34.07138062,-118.45226288,175.70,0.00,-0.42,20.02,5
09:13:27,29295,34.07138062,-118.45226288,175.70,0.00,-0.42,20.02,5
09:13:27,29499,34.07138062,-118.45226288,175.70,0.00,-0.42,20.02,5
09:13:27,29700,34.07138062,-118.45226288,175.70,0.00,-0.42,20.49,5
09:13:28,29910,34.07136536,-118.45227814,175.70,1.37,1.16,20.02,5
09:13:28,30113,34.07136536,-118.45227814,174.20,0.41,0.11,20.02,5
09:13:28,30317,34.07136536,-118.45227814,174.20,0.00,-0.42,20.49,5
09:13:28,30517,34.07136536,-118.45227814,174.20,0.00,-0.42,20.49,5
09:13:28,30721,34.07136536,-118.45227814,174.20,1.37,1.16,20.49,5
09:13:29,30925,34.07135391,-118.45229340,172.60,0.41,0.11,20.49,5
09:13:29,31125,34.07135391,-118.45229340,172.60,0.41,0.11,20.49,5
09:13:29,31328,34.07135391,-118.45229340,172.60,1.37,1.16,20.49,5
09:13:29,31530,34.07135391,-118.45229340,172.60,0.41,0.11,20.02,5
09:13:29,31734,34.07135391,-118.45229340,172.60,0.00,-0.42,20.02,5
09:13:30,31940,34.07134628,-118.45233917,169.40,0.41,0.11,20.49,5
09:13:30,32156,34.07134628,-118.45233917,169.40,0.00,-0.42,20.02,5
09:13:30,32359,34.07134628,-118.45233917,169.40,0.41,0.11,20.49,5
09:13:30,32560,34.07134628,-118.45233917,169.40,0.41,0.11,20.02,5
09:13:30,32762,34.07134628,-118.45233917,169.40,0.41,0.11,20.02,5
09:13:31,32963,34.07134628,-118.45240021,167.10,0.00,-0.42,20.49,5
09:13:31,33172,34.07134628,-118.45240021,167.10,0.00,-0.42,20.02,5
09:13:31,33372,34.07134628,-118.45240021,167.10,0.41,0.11,20.49,5
09:13:31,33573,34.07134628,-118.45240021,167.10,1.37,1.16,20.02,5
09:13:31,33775,34.07134628,-118.45240021,167.10,0.41,0.11,20.02,5
09:13:32,33975,34.07133865,-118.45240784,166.60,0.41,0.11,20.02,5
09:13:32,34177,34.07133865,-118.45240784,166.60,0.41,0.11,20.02,5
09:13:32,34377,34.07133865,-118.45240784,166.60,0.00,-0.42,20.49,5
09:13:32,34580,34.07133865,-118.45240784,166.60,0.00,-1.47,20.02,5
09:13:32,34789,34.07133865,-118.45240784,166.60,0.41,0.11,20.49,5
09:13:33,34992,34.07133484,-118.45242310,165.60,0.41,0.11,20.02,5
09:13:33,35193,34.07133484,-118.45242310,165.60,1.37,1.16,20.49,5
09:13:33,35395,34.07133484,-118.45242310,165.60,0.41,0.11,20.02,5
09:13:33,35597,34.07133484,-118.45242310,165.60,0.41,0.11,20.49,5
09:13:34,35810,34.07133484,-118.45243073,165.60,0.41,0.11,20.49,5
09:13:34,36015,34.07133484,-118.45243073,165.20,0.41,0.11,20.49,5
09:13:34,36217,34.07133484,-118.45243073,165.20,0.41,0.11,20.49,5
09:13:34,36418,34.07133484,-118.45243073,165.20,1.37,1.16,20.02,5
09:13:34,36621,34.07133484,-118.45243073,165.20,1.37,1.16,20.02,5
09:13:35,36827,34.07133102,-118.45243835,165.20,0.41,0.11,20.49,5
09:13:35,37033,34.07133102,-118.45243835,165.80,0.41,0.11,20.49,5
09:13:35,37241,34.07133102,-118.45243835,165.80,0.00,-0.42,20.02,5
09:13:35,37442,34.07133102,-118.45243835,165.80,1.37,1.16,20.49,5
09:13:35,37643,34.07133102,-118.45243835,165.80,1.37,1.16,20.02,5
09:13:36,37847,34.07132721,-118.45243835,165.80,1.37,1.16,20.02,5
09:13:36,38047,34.07132721,-118.45243835,165.50,1.37,1.16,20.49,5
09:13:36,38248,34.07132721,-118.45243835,165.50,1.90,2.21,20.49,5
09:13:36,38450,34.07132721,-118.45243835,165.50,2.11,2.74,20.02,5
09:13:36,38653,34.07132721,-118.45243835,165.50,2.11,2.74,20.02,5
09:13:37,38857,34.07131577,-118.45243073,165.50,2.49,3.79,20.49,5
09:13:37,39060,34.07131577,-118.45243073,165.20,3.10,5.89,20.02,5
09:13:37,39264,34.07131577,-118.45243073,165.20,2.65,4.31,20.49,5
09:13:37,39467,34.07131577,-118.45243073,165.20,2.96,5.37,20.49,5
09:13:37,39671,34.07131577,-118.45243073,165.20,3.49,7.47,20.49,5
09:13:38,39881,34.07129669,-118.45241547,165.20,3.10,5.89,20.49,5
09:13:38,40087,34.07129669,-118.45241547,163.60,3.37,6.94,20.49,5
09:13:38,40296,34.07129669,-118.45241547,163.60,3.49,7.47,20.49,5
09:13:38,40500,34.07129669,-118.45241547,163.60,3.73,8.52,20.49,5
09:13:38,40700,34.07129669,-118.45241547,163.60,3.73,8.52,20.49,5
09:13:39,40903,34.07129288,-118.45239258,163.60,4.06,10.10,20.49,5
09:13:39,41111,34.07129288,-118.45239258,162.90,4.37,11.68,20.49,5
09:13:39,41316,34.07129288,-118.45239258,162.90,4.56,12.73,20.49,5
09:13:39,41518,34.07129288,-118.45239258,162.90,4.83,14.31,20.49,5
09:13:39,41722,34.07129288,-118.45239258,162.90,5.09,15.89,20.49,5
09:13:40,41925,34.07126617,-118.45233917,162.90,4.92,14.83,20.49,5
09:13:40,42132,34.07126617,-118.45233917,161.20,5.34,17.46,20.49,5
09:13:40,42333,34.07126617,-118.45233917,161.20,5.34,17.46,20.49,5
09:13:40,42533,34.07126617,-118.45233917,161.20,5.50,18.52,20.02,5
09:13:40,42742,34.07126617,-118.45233917,161.20,5.58,19.04,20.49,5
09:13:41,42948,34.07125092,-118.45227814,159.70,5.73,20.09,20.02,5
09:13:41,43152,34.07125092,-118.45227814,159.70,5.80,20.62,20.49,5
09:13:41,43353,34.07125092,-118.45227814,159.70,6.16,23.25,20.49,5
09:13:41,43556,34.07125092,-118.45227814,159.70,5.95,21.67,20.49,5
09:13:41,43759,34.07125092,-118.45227814,159.70,6.02,22.20,20.49,5
09:13:42,43967,34.07124710,-118.45221710,160.60,6.02,22.20,20.49,5
09:13:42,44170,34.07124710,-118.45221710,160.60,6.16,23.25,20.02,5
09:13:42,44372,34.07124710,-118.45221710,160.60,6.30,24.30,20.49,5
09:13:42,44576,34.07124710,-118.45221710,160.60,6.02,22.20,20.49,5
09:13:42,44777,34.07124710,-118.45221710,160.60,5.95,21.67,20.49,5
09:13:43,44982,34.07124329,-118.45214844,160.80,5.95,21.67,20.49,5
09:13:43,45190,34.07124329,-118.45214844,160.80,5.58,19.04,20.02,5
09:13:43,45390,34.07124329,-118.45214844,160.80,5.50,18.52,20.49,5
09:13:43,45590,34.07124329,-118.45214844,160.80,5.34,17.46,20.49,5
09:13:43,45797,34.07124329,-118.45214844,160.80,5.09,15.89,20.49,5
09:13:44,45997,34.07123947,-118.45208740,161.10,4.83,14.31,20.49,5
09:13:44,46201,34.07123947,-118.45208740,161.10,4.92,14.83,20.49,5
09:13:44,46403,34.07123947,-118.45208740,161.10,4.65,13.26,20.02,5
09:13:44,46606,34.07123947,-118.45208740,161.10,4.37,11.68,20.49,5
09:13:45,46823,34.07122803,-118.45202637,161.10,4.27,11.15,20.49,5
09:13:45,47028,34.07122803,-118.45202637,161.50,4.06,10.10,20.49,5
09:13:45,47230,34.07122803,-118.45202637,161.50,4.06,10.10,20.49,5
09:13:45,47434,34.07122803,-118.45202637,161.50,3.95,9.57,20.49,5
09:13:45,47637,34.07122803,-118.45202637,161.50,3.10,5.89,20.49,5
09:13:46,47842,34.07122040,-118.45198822,161.50,3.37,6.94,20.49,5
09:13:46,48052,34.07122040,-118.45198822,161.90,2.65,4.31,20.02,5
09:13:46,48256,34.07122040,-118.45198822,161.90,2.65,4.31,20.49,5
09:13:46,48459,34.07122040,-118.45198822,161.90,2.96,5.37,20.49,5
09:13:46,48662,34.07122040,-118.45198822,161.90,2.11,2.74,20.02,5
09:13:47,48869,34.07122040,-118.45195007,161.90,1.90,2.21,20.49,5
09:13:47,49072,34.07122040,-118.45195007,162.30,2.11,2.74,20.49,5
09:13:47,49278,34.07122040,-118.45195007,162.30,1.90,2.21,20.49,5
09:13:47,49479,34.07122040,-118.45195007,162.30,1.37,1.16,20.49,5
09:13:47,49681,34.07122040,-118.45195007,162.30,1.37,1.16,20.49,5
09:13:48,49881,34.07122421,-118.45195770,162.30,0.41,0.11,20.49,5
09:13:48,50086,34.07122421,-118.45195770,161.90,1.90,2.21,20.49,5
09:13:48,50293,34.07122421,-118.45195770,161.90,1.37,1.16,20.49,5
09:13:48,50495,34.07122421,-118.45195770,161.90,0.00,-0.42,20.49,5
09:13:48,50698,34.07122421,-118.45195770,161.90,1.37,1.16,20.49,5
09:13:49,50904,34.07122421,-118.45194244,161.90,0.00,-0.42,20.96,5
09:13:49,51111,34.07122421,-118.45194244,162.40,0.41,0.11,20.49,5
09:13:49,51315,34.07122421,-118.45194244,162.40,0.00,-0.42,20.02,5
09:13:49,51519,34.07122421,-118.45194244,162.40,1.37,1.16,20.49,5
09:13:49,51721,34.07122421,-118.45194244,162.40,1.37,1.16,20.49,5
09:13:50,51928,34.07121658,-118.45194244,162.90,0.00,-0.42,20.02,5
09:13:50,52131,34.07121658,-118.45194244,162.90,0.41,0.11,20.02,5
09:13:50,52335,34.07121658,-118.45194244,162.90,1.37,1.16,20.49,5
09:13:50,52537,34.07121658,-118.45194244,162.90,0.41,0.11,20.49,5
09:13:50,52745,34.07121658,-118.45194244,162.90,0.41,0.11,20.49,5
09:13:51,52946,34.07121658,-118.45195007,163.40,0.41,0.11,20.49,5
09:13:51,53148,34.07121658,-118.45195007,163.40,0.41,0.11,20.49,5
09:13:51,53352,34.07121658,-118.45195007,163.40,0.00,-0.42,20.02,5
09:13:51,53553,34.07121658,-118.45195007,163.40,0.00,-0.42,20.96,5
09:13:51,53759,34.07121658,-118.45195007,163.40,0.41,0.11,20.49,5
09:13:52,53960,34.07122421,-118.45195007,163.50,1.37,1.16,20.49,5
09:13:52,54165,34.07122421,-118.45195007,163.50,0.41,0.11,20.49,5
09:13:52,54365,34.07122421,-118.45195007,163.50,0.41,0.11,20.49,5
09:13:52,54568,34.07122421,-118.45195007,163.50,0.00,-0.42,20.49,5
09:13:52,54770,34.07122421,-118.45195007,163.50,0.41,0.11,20.96,5
09:13:53,54975,34.07122040,-118.45195770,164.00,0.41,0.11,20.49,5
09:13:53,55181,34.07122040,-118.45195770,164.00,0.00,-0.42,20.49,5
09:13:53,55382,34.07122040,-118.45195770,164.00,0.00,-0.42,20.49,5
09:13:53,55582,34.07122040,-118.45195770,164.00,0.00,-1.47,20.49,5
09:13:53,55790,34.07122040,-118.45195770,164.00,0.41,0.11,20.49,5
09:13:54,55998,34.07121658,-118.45196533,164.90,1.37,1.16,20.49,5
09:13:54,56206,34.07121658,-118.45196533,164.90,0.41,0.11,20.49,5
09:13:54,56407,34.07121658,-118.45196533,164.90,0.41,0.11,20.49,5
09:13:54,56611,34.07121658,-118.45196533,164.90,1.37,1.16,20.49,5
09:13:55,56819,34.07120514,-118.45197296,164.90,0.41,0.11,20.96,5
09:13:55,57025,34.07120514,-118.45197296,165.70,1.37,1.16,20.49,5
09:13:55,57230,34.07120514,-118.45197296,165.70,1.37,1.16,20.49,5
09:13:55,57432,34.07120514,-118.45197296,165.70,1.37,1.16,20.49,5
09:13:55,57633,34.07120514,-118.45197296,165.70,1.37,1.16,20.49,5
09:13:56,57833,34.07120514,-118.45197296,165.70,1.90,2.21,20.49,5
09:13:56,58039,34.07120514,-118.45197296,166.70,1.37,1.16,20.49,5
09:13:56,58244,34.07120514,-118.45197296,166.70,2.11,2.74,20.49,5
09:13:56,58447,34.07120514,-118.45197296,166.70,1.90,2.21,20.49,5
09:13:56,58649,34.07120514,-118.45197296,166.70,1.90,2.21,20.49,5
09:13:57,58857,34.07120514,-118.45198059,166.70,2.11,2.74,20.49,5
09:13:57,59063,34.07120514,-118.45198059,167.50,2.65,4.31,20.96,5
09:13:57,59271,34.07120514,-118.45198059,167.50,3.37,6.94,20.49,5
09:13:57,59473,34.07120514,-118.45198059,167.50,3.49,7.47,20.96,5
09:13:57,59673,34.07120514,-118.45198059,167.50,3.49,7.47,20.49,5
09:13:58,59873,34.07123566,-118.45201111,167.50,3.95,9.57,20.96,5
09:13:58,60080,34.07123566,-118.45201111,167.90,3.95,9.57,20.49,5
09:13:58,60283,34.07123566,-118.45201111,167.90,4.06,10.10,20.49,5
09:13:58,60487,34.07123566,-118.45201111,167.90,4.56,12.73,20.49,5
09:13:58,60687,34.07123566,-118.45201111,167.90,4.27,11.15,20.49,5
09:13:59,60887,34.07125473,-118.45201111,167.90,4.92,14.83,20.49,5
09:13:59,61094,34.07125473,-118.45201111,168.90,5.09,15.89,20.49,5
09:13:59,61299,34.07125473,-118.45201111,168.90,5.26,16.94,20.96,5
09:13:59,61503,34.07125473,-118.45201111,168.90,5.09,15.89,20.49,5
09:13:59,61707,34.07125473,-118.45201111,168.90,5.58,19.04,20.49,5
09:14:00,61916,34.07126236,-118.45201874,168.90,5.73,20.09,20.49,5
09:14:00,62120,34.07126236,-118.45201874,169.70,5.80,20.62,20.49,5
09:14:00,62321,34.07126236,-118.45201874,169.70,5.80,20.62,20.49,5
09:14:00,62524,34.07126236,-118.45201874,169.70,5.73,20.09,20.49,5
09:14:00,62728,34.07126236,-118.45201874,169.70,5.80,20.62,20.49,5
09:14:01,62936,34.07126236,-118.45203400,170.00,5.95,21.67,20.49,5
09:14:01,63140,34.07126236,-118.45203400,170.00,5.58,19.04,20.49,5
09:14:01,63342,34.07126236,-118.45203400,170.00,5.58,19.04,20.49,5
09:14:01,63542,34.07126236,-118.45203400,170.00,5.34,17.46,20.96,5
09:14:01,63744,34.07126236,-118.45203400,170.00,5.34,17.46,20.49,5
09:14:02,63951,34.07128525,-118.45208740,169.50,5.26,16.94,20.49,5
09:14:02,64153,34.07128525,-118.45208740,169.50,5.26,16.94,20.96,5
09:14:02,64353,34.07128525,-118.45208740,169.50,4.92,14.83,20.96,5
09:14:02,64557,34.07128525,-118.45208740,169.50,4.83,14.31,20.49,5
09:14:02,64758,34.07128525,-118.45208740,169.50,4.92,14.83,20.49,5
09:14:03,64960,34.07130432,-118.45214844,171.10,4.65,13.26,20.49,5
09:14:03,65162,34.07130432,-118.45214844,171.10,4.27,11.15,20.96,5
09:14:03,65366,34.07130432,-118.45214844,171.10,4.06,10.10,20.49,5
09:14:03,65567,34.07130432,-118.45214844,171.10,4.06,10.10,20.49,5
09:14:03,65768,34.07130432,-118.45214844,171.10,3.73,8.52,20.49,5
09:14:04,65976,34.07134247,-118.45217896,171.80,3.95,9.57,20.49,5
09:14:04,66180,34.07134247,-118.45217896,171.80,4.06,10.10,20.49,5
09:14:04,66383,34.07134247,-118.45217896,171.80,3.95,9.57,20.49,5
09:14:04,66586,34.07134247,-118.45217896,171.80,4.27,11.15,20.96,5
09:14:04,66788,34.07134247,-118.45217896,171.80,4.37,11.68,20.49,5
09:14:05,66990,34.07136917,-118.45219421,173.60,4.37,11.68,20.49,5
09:14:05,67190,34.07136917,-118.45219421,173.60,4.37,11.68,20.49,5
09:14:05,67393,34.07136917,-118.45219421,173.60,4.06,10.10,20.49,5
09:14:05,67597,34.07136917,-118.45219421,173.60,3.73,8.52,20.96,5
09:14:05,67812,34.07136917,-118.45219421,173.60,3.73,8.52,20.49,5
09:14:06,68021,34.07140732,-118.45222473,175.20,3.37,6.94,20.96,5
09:14:06,68222,34.07140732,-118.45222473,175.20,2.96,5.37,20.49,5
09:14:06,68425,34.07140732,-118.45222473,175.20,2.96,5.37,20.96,5
09:14:06,68627,34.07140732,-118.45222473,175.20,2.96,5.37,20.49,5
09:14:07,68833,34.07142639,-118.45224762,175.20,3.10,5.89,20.49,5
09:14:07,69037,34.07142639,-118.45224762,176.60,3.10,5.89,20.49,5
09:14:07,69246,34.07142639,-118.45224762,176.60,3.37,6.94,20.49,5
09:14:07,69449,34.07142639,-118.45224762,176.60,3.37,6.94,20.96,5
09:14:07,69650,34.07142639,-118.45224762,176.60,3.73,8.52,20.96,5
09:14:08,69856,34.07144165,-118.45227814,176.60,3.49,7.47,20.96,5
09:14:08,70057,34.07144165,-118.45227814,178.40,3.95,9.57,20.02,5
09:14:08,70259,34.07144165,-118.45227814,178.40,4.37,11.68,20.02,5
09:14:08,70460,34.07144165,-118.45227814,178.40,4.56,12.73,20.49,5
09:14:08,70664,34.07144165,-118.45227814,178.40,5.09,15.89,20.49,5
09:14:09,70873,34.07146454,-118.45230103,178.40,5.09,15.89,20.49,5
09:14:09,71076,34.07146454,-118.45230103,180.90,5.09,15.89,20.49,5
09:14:09,71285,34.07146454,-118.45230103,180.90,5.50,18.52,20.96,5
09:14:09,71487,34.07146454,-118.45230103,180.90,5.58,19.04,20.96,5
09:14:09,71691,34.07146454,-118.45230103,180.90,5.95,21.67,20.49,5
09:14:10,71898,34.07148743,-118.45233917,180.90,6.16,23.25,20.96,5
09:14:10,72101,34.07148743,-118.45233917,182.80,6.30,24.30,20.96,5
09:14:10,72305,34.07148743,-118.45233917,182.80,6.70,27.46,20.49,5
09:14:10,72509,34.07148743,-118.45233917,182.80,6.57,26.41,20.96,5
09:14:10,72709,34.07148743,-118.45233917,182.80,6.70,27.46,20.96,5
09:14:11,72912,34.07149887,-118.45239258,182.80,6.37,24.83,20.49,5
09:14:11,73134,34.07149887,-118.45239258,185.30,6.50,25.88,20.49,5
09:14:11,73334,34.07149887,-118.45239258,185.30,6.95,29.56,20.96,5
09:14:11,73536,34.07149887,-118.45239258,185.30,7.25,32.19,20.49,5
09:14:11,73737,34.07149887,-118.45239258,185.30,7.07,30.62,20.49,5
09:14:12,73944,34.07152176,-118.45245361,186.80,7.25,32.19,20.49,5
09:14:12,74153,34.07152176,-118.45245361,186.80,7.37,33.25,20.49,5
09:14:12,74353,34.07152176,-118.45245361,186.80,7.54,34.82,20.96,5
09:14:12,74556,34.07152176,-118.45245361,186.80,7.37,33.25,20.96,5
09:14:12,74756,34.07152176,-118.45245361,186.80,7.13,31.14,20.02,5
09:14:13,74960,34.07157135,-118.45248413,187.00,7.25,32.19,20.49,5
09:14:13,75161,34.07157135,-118.45248413,187.00,7.07,30.62,20.49,5
09:14:13,75363,34.07157135,-118.45248413,187.00,7.13,31.14,20.49,5
09:14:13,75566,34.07157135,-118.45248413,187.00,6.95,29.56,20.49,5
09:14:13,75773,34.07157135,-118.45248413,187.00,7.07,30.62,20.96,5
09:14:14,75975,34.07162094,-118.45252991,186.00,6.76,27.98,20.96,4
09:14:14,76180,34.07162094,-118.45252991,186.00,6.57,26.41,20.49,4
09:14:14,76380,34.07162094,-118.45252991,186.00,6.57,26.41,20.96,4
09:14:14,76581,34.07162094,-118.45252991,186.00,6.37,24.83,20.49,4
09:14:14,76787,34.07162094,-118.45252991,186.00,6.50,25.88,20.49,4
